Demo_Task,Fiscal_Period,Employee_ID,Business_Unit,Department,Role,Entity,Cost_Center,Cost_Center_Name,Salary_AUD,Overtime_AUD,Benefits_AUD,Contractor_Cost_AUD,Total_Workforce_Cost_AUD,Hours_Worked,Utilisation_Percent,Output_Metric,Output_Volume,Revenue_or_Value_Supported_AUD,Labour_Cost_Per_Output,Performance_Rating,Risk_Flag,Recommended_Action,Linked_GL_Txn_ID,Source_File_Target
"IBM BOB 2 - Workforce",2026-03,EMP4057,Sales,Sales,"Customer Service Lead",AUS01,QLD,"Queensland Operations",14032.20,1436.10,1258.46,0.00,16726.76,164.4,62.9,deals_supported,134,586999.90,124.83,Medium,"Low utilisation high cost","Review allocation / approve exception",TXN006106,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP9353,Sales,Sales,"Customer Service Lead",AUS01,TAS,"Tasmania Operations",18119.21,707.95,1525.03,0.00,20352.19,183.4,89.8,deals_supported,200,476940.85,101.76,Low,None,"No action",TXN006107,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP8900,Sales,Sales,"Data Engineer",AUS01,NT,"Northern Territory Operations",16044.18,2133.70,1949.70,14978.72,35106.30,179.2,72.6,deals_supported,228,834110.51,153.97,Low,None,"No action",TXN006108,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP2873,Operations,Operations,"Inventory Coordinator",PNG01,ACT,"Australian Capital Territory",15679.58,514.52,2527.15,0.00,18721.26,134.2,83.1,flights_supported,121,715611.74,154.72,Medium,None,"No action",TXN006109,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP1718,Commercial,Commercial,"Operations Planner",AUS01,FIN,"Finance & Accounting",12959.47,459.19,1354.53,0.00,14773.19,177.1,56.7,revenue_cases,105,439827.82,140.70,Medium,"Low utilisation high cost | Duplicate or unusual salary variance","Review allocation / approve exception",TXN006110,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP2329,Procurement,Procurement,"FP&A Manager",NZL01,FIN,"Finance & Accounting",18299.27,1476.27,2883.51,8894.13,31553.18,139.4,82.8,pos_processed,79,232308.37,399.41,Medium,None,"No action",TXN006111,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP2842,"Customer Care","Customer Care","Revenue Analyst",PNG01,VIC,"Victoria Operations",17854.63,437.11,2619.84,0.00,20911.58,178.2,80.0,cases_resolved,230,197051.82,90.92,High,None,"No action",TXN006112,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP8244,Procurement,Procurement,"Customer Service Lead",AUS01,WA,"Western Australia Operations",10158.64,1300.69,835.16,0.00,12294.49,161.6,72.3,pos_processed,188,76331.79,65.40,Medium,None,"No action",TXN006113,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP9536,Commercial,Commercial,"FP&A Manager",NZL01,WA,"Western Australia Operations",16484.09,2182.42,2659.47,0.00,21325.99,122.2,58.3,revenue_cases,53,322408.52,402.38,High,"Low utilisation high cost","Review allocation / approve exception",TXN006114,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP8003,"Customer Care","Customer Care","Operations Planner",AUS01,HR,"Human Resources",11865.17,93.79,1361.83,0.00,13320.79,163.8,69.4,cases_resolved,84,209847.24,158.58,Low,None,"No action",TXN006115,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP5618,IT,IT,"Data Engineer",AUS01,TAS,"Tasmania Operations",16265.22,862.63,1507.46,7412.88,26048.20,135.5,75.5,tickets_resolved,115,219805.38,226.51,Medium,None,"No action",TXN006116,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP9233,Finance,Finance,"Finance Analyst",AUS01,QLD,"Queensland Operations",13632.41,2171.57,1999.14,0.00,17803.12,125.3,77.4,close_tasks,130,113823.82,136.95,Medium,None,"No action",TXN006117,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP6798,FP&A,FP&A,"Finance Analyst",AUS01,MKT,"Marketing & Sales",17972.38,1377.55,2122.29,0.00,21472.22,176.6,57.3,forecast_models,93,31934.48,230.88,High,"Low utilisation high cost","Review allocation / approve exception",TXN006118,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP2565,Finance,Finance,"Revenue Analyst",FJI01,HR,"Human Resources",8113.58,1931.28,942.61,0.00,10987.47,181.6,79.0,close_tasks,208,51047.04,52.82,High,"High overtime","Review allocation / approve exception",TXN006119,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP1620,IT,IT,"Inventory Coordinator",AUS01,R&D,"Research & Development",17953.97,1153.39,2971.24,0.00,22078.59,123.7,65.1,tickets_resolved,140,173708.38,157.70,Medium,None,"No action",TXN006120,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP2944,Commercial,Commercial,"Inventory Coordinator",AUS01,FIN,"Finance & Accounting",7716.35,1761.18,1022.00,0.00,10499.53,149.3,77.9,revenue_cases,122,790284.77,86.06,High,"High overtime","Review allocation / approve exception",TXN006121,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP7910,IT,IT,"Revenue Analyst",AUS01,NSW,"New South Wales Operations",9785.25,1122.98,870.39,0.00,11778.61,127.6,92.8,tickets_resolved,202,166235.40,58.31,Medium,None,"No action",TXN006122,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP7498,Sales,Sales,"Inventory Coordinator",AUS01,R&D,"Research & Development",13249.15,178.70,1629.69,0.00,15057.55,166.6,96.6,deals_supported,248,149422.50,60.72,Low,None,"No action",TXN006123,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP6586,Procurement,Procurement,"Revenue Analyst",NZL01,NT,"Northern Territory Operations",8575.88,30.96,1290.27,8482.19,18379.29,179.5,85.7,pos_processed,168,238219.84,109.40,High,None,"No action",TXN006124,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP5659,IT,IT,"Finance Analyst",AUS01,SA,"South Australia Operations",13574.55,423.89,1812.77,0.00,15811.21,124.6,66.5,tickets_resolved,38,69029.40,416.08,Low,None,"No action",TXN006125,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP6344,FP&A,FP&A,"Finance Analyst",AUS01,VIC,"Victoria Operations",17514.44,660.59,2888.99,0.00,21064.01,144.7,64.9,forecast_models,102,131560.22,206.51,Low,"Low utilisation high cost","Review allocation / approve exception",TXN006126,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP3030,Procurement,Procurement,"FP&A Manager",AUS01,NT,"Northern Territory Operations",12260.45,771.00,2139.72,0.00,15171.17,155.0,60.1,pos_processed,149,187429.25,101.82,Medium,"Low utilisation high cost","Review allocation / approve exception",TXN006127,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP9843,Sales,Sales,"FP&A Manager",AUS01,R&D,"Research & Development",9382.25,1511.15,1344.18,0.00,12237.58,131.8,59.9,deals_supported,39,718895.80,313.78,High,"Low utilisation high cost","Review allocation / approve exception",TXN006128,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP2147,Procurement,Procurement,Controller,AUS01,R&D,"Research & Development",12419.98,655.71,2225.92,0.00,15301.60,154.4,87.4,pos_processed,223,128334.22,68.62,Medium,None,"No action",TXN006129,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP5262,"Customer Care","Customer Care","Customer Service Lead",AUS01,SA,"South Australia Operations",10035.57,1772.43,1167.14,7602.58,20577.71,168.2,97.5,cases_resolved,90,206649.45,228.64,Medium,None,"No action",TXN006130,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP1741,FP&A,FP&A,"Operations Planner",AUS01,NT,"Northern Territory Operations",14450.30,783.43,1704.30,13595.15,30533.18,132.7,69.6,forecast_models,159,121583.58,192.03,Low,"Contractor dependency","Review allocation / approve exception",TXN006131,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP7540,FP&A,FP&A,"Customer Service Lead",AUS01,OPS,"Operations & Logistics",9985.03,776.16,891.80,0.00,11652.98,160.8,73.8,forecast_models,111,100930.18,104.98,Medium,None,"No action",TXN006132,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP9495,Commercial,Commercial,"Inventory Coordinator",PNG01,ACT,"Australian Capital Territory",8441.34,2162.76,1149.19,0.00,11753.29,172.7,60.1,revenue_cases,109,696231.77,107.83,High,"High overtime","Review allocation / approve exception",TXN006133,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP6818,Procurement,Procurement,"Finance Analyst",NZL01,FIN,"Finance & Accounting",6345.58,1413.48,1063.63,0.00,8822.70,136.4,70.1,pos_processed,121,133346.09,72.91,Medium,"High overtime","Review allocation / approve exception",TXN006134,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP8532,IT,IT,"Finance Analyst",AUS01,FIN,"Finance & Accounting",10600.95,1932.44,1140.04,0.00,13673.43,158.5,79.4,tickets_resolved,118,176944.97,115.88,Low,None,"No action",TXN006135,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP2602,Operations,Operations,"Operations Planner",NZL01,QLD,"Queensland Operations",8603.55,1160.59,1484.14,0.00,11248.28,160.7,92.4,flights_supported,138,635779.33,81.51,Low,None,"No action",TXN006136,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP4052,Operations,Operations,Controller,NZL01,IT,"Information Technology",8162.06,859.37,1121.10,12588.95,22731.49,142.4,57.6,flights_supported,86,368051.97,264.32,Medium,"Low utilisation high cost","Review allocation / approve exception",TXN006137,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP9888,Procurement,Procurement,"Finance Analyst",AUS01,ACT,"Australian Capital Territory",14407.53,2085.04,2418.19,0.00,18910.76,142.6,73.7,pos_processed,168,144943.45,112.56,Low,None,"No action",TXN006138,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP4854,Finance,Finance,"Operations Planner",AUS01,TAS,"Tasmania Operations",9068.48,166.56,1505.26,9234.99,19975.29,130.3,58.8,close_tasks,80,48368.15,249.69,Medium,"Low utilisation high cost | Contractor dependency","Review allocation / approve exception",TXN006139,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP6142,Commercial,Commercial,"FP&A Manager",NZL01,OPS,"Operations & Logistics",12467.13,1466.64,1998.22,0.00,15932.00,166.8,64.2,revenue_cases,183,207043.05,87.06,Low,"Low utilisation high cost","Review allocation / approve exception",TXN006140,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP9551,Operations,Operations,"Revenue Analyst",AUS01,FIN,"Finance & Accounting",15062.98,1519.56,1458.71,0.00,18041.25,122.9,80.6,flights_supported,83,733823.51,217.36,Medium,None,"No action",TXN006141,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP6386,Commercial,Commercial,"Data Engineer",NZL01,VIC,"Victoria Operations",8455.24,971.53,744.60,12792.45,22963.82,167.5,74.8,revenue_cases,189,774841.54,121.50,Low,None,"No action",TXN006142,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP6265,FP&A,FP&A,"Customer Service Lead",NZL01,TAS,"Tasmania Operations",9251.79,1249.98,1408.69,0.00,11910.45,141.8,76.4,forecast_models,87,76093.20,136.90,Medium,None,"No action",TXN006143,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP7684,"Customer Care","Customer Care","FP&A Manager",PNG01,IT,"Information Technology",15016.01,1252.57,1285.42,0.00,17553.99,151.3,61.0,cases_resolved,62,73288.98,283.13,Medium,"Low utilisation high cost","Review allocation / approve exception",TXN006144,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP7176,Sales,Sales,"Customer Service Lead",AUS01,ACT,"Australian Capital Territory",15695.17,2152.75,1859.58,0.00,19707.50,169.0,58.3,deals_supported,171,103049.95,115.25,Medium,"Low utilisation high cost","Review allocation / approve exception",TXN006145,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP7871,Operations,Operations,"FP&A Manager",AUS01,WA,"Western Australia Operations",13210.53,646.21,2065.29,0.00,15922.02,148.3,59.1,flights_supported,86,522181.70,185.14,Medium,"Low utilisation high cost","Review allocation / approve exception",TXN006146,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP8655,FP&A,FP&A,"Inventory Coordinator",AUS01,TAS,"Tasmania Operations",18176.67,40.77,2836.93,0.00,21054.38,177.2,72.8,forecast_models,104,81085.79,202.45,Low,None,"No action",TXN006147,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP6482,FP&A,FP&A,"FP&A Manager",AUS01,QLD,"Queensland Operations",13436.47,1894.51,2352.09,14142.81,31825.88,124.8,61.1,forecast_models,40,178171.57,795.65,Low,"Low utilisation high cost | Contractor dependency","Review allocation / approve exception",TXN006148,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP9953,Commercial,Commercial,Controller,AUS01,WA,"Western Australia Operations",5535.03,2072.52,934.93,4625.76,13168.24,159.9,67.4,revenue_cases,182,177949.57,72.35,Medium,"High overtime","Review allocation / approve exception",TXN006149,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP9510,Operations,Operations,"Operations Planner",AUS01,VIC,"Victoria Operations",6624.25,1172.10,807.62,3632.23,12236.20,165.9,87.2,flights_supported,196,90170.19,62.43,Low,None,"No action",TXN006150,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP7231,IT,IT,"Sales Manager",NZL01,IT,"Information Technology",10088.20,1453.68,808.80,0.00,12350.68,183.6,74.0,tickets_resolved,141,216654.47,87.59,Medium,None,"No action",TXN006151,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP2311,"Customer Care","Customer Care","Sales Manager",AUS01,FIN,"Finance & Accounting",12036.84,1787.90,1084.80,0.00,14909.54,155.1,63.5,cases_resolved,125,81434.13,119.28,Medium,"Low utilisation high cost","Review allocation / approve exception",TXN006152,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP6700,FP&A,FP&A,"Operations Planner",AUS01,ACT,"Australian Capital Territory",9147.94,1425.12,1516.76,0.00,12089.82,126.8,73.5,forecast_models,48,216095.24,251.87,Medium,None,"No action",TXN006153,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP5019,"Customer Care","Customer Care","Revenue Analyst",FJI01,R&D,"Research & Development",11520.06,1296.38,1498.04,0.00,14314.48,132.7,95.1,cases_resolved,109,230802.11,131.33,Medium,None,"No action",TXN006154,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP6172,Sales,Sales,"Sales Manager",AUS01,OPS,"Operations & Logistics",7138.61,1835.10,1281.25,0.00,10254.96,172.6,86.5,deals_supported,81,858075.46,126.60,Low,"High overtime","Review allocation / approve exception",TXN006155,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP6483,FP&A,FP&A,"Finance Analyst",PNG01,ACT,"Australian Capital Territory",15326.57,951.87,1261.93,0.00,17540.37,120.5,85.7,forecast_models,49,184231.48,357.97,Low,None,"No action",TXN006156,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP7025,Operations,Operations,"Customer Service Lead",PNG01,CORP,"Corporate Head Office",11001.58,874.83,1809.06,5296.12,18981.59,163.9,72.6,flights_supported,199,803279.59,95.38,Medium,None,"No action",TXN006157,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP1316,Procurement,Procurement,"Procurement Specialist",AUS01,CORP,"Corporate Head Office",10289.07,1476.74,1047.21,0.00,12813.02,121.5,77.1,pos_processed,47,18110.54,272.62,Low,None,"No action",TXN006158,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP6367,Commercial,Commercial,Controller,AUS01,NT,"Northern Territory Operations",15844.69,83.24,2192.68,0.00,18120.62,177.5,80.2,revenue_cases,145,618682.24,124.97,Medium,None,"No action",TXN006159,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP7609,Commercial,Commercial,"Inventory Coordinator",AUS01,FIN,"Finance & Accounting",6955.38,1519.83,826.96,11242.18,20544.35,149.9,65.2,revenue_cases,136,870757.72,151.06,Medium,None,"No action",TXN006160,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP3508,"Customer Care","Customer Care","FP&A Manager",AUS01,MKT,"Marketing & Sales",16775.39,233.53,2034.88,6303.24,25347.04,176.2,75.5,cases_resolved,63,27963.96,402.33,Medium,None,"No action",TXN006161,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP2751,IT,IT,"Revenue Analyst",AUS01,OPS,"Operations & Logistics",18498.93,358.66,2696.57,0.00,21554.15,153.3,96.8,tickets_resolved,211,243207.64,102.15,Low,None,"No action",TXN006162,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP9906,FP&A,FP&A,"FP&A Manager",AUS01,MKT,"Marketing & Sales",8025.51,1563.23,1172.79,0.00,10761.53,161.1,64.8,forecast_models,153,48336.83,70.34,Low,None,"No action",TXN006163,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP5427,Operations,Operations,"FP&A Manager",NZL01,R&D,"Research & Development",6547.32,1781.76,900.70,0.00,9229.78,131.0,69.5,flights_supported,158,348037.39,58.42,High,"High overtime","Review allocation / approve exception",TXN006164,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP2211,Commercial,Commercial,"Operations Planner",AUS01,FIN,"Finance & Accounting",16464.59,252.27,2270.43,0.00,18987.29,159.8,67.4,revenue_cases,166,505731.23,114.38,High,None,"No action",TXN006165,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP2596,Procurement,Procurement,"Customer Service Lead",AUS01,HR,"Human Resources",17948.62,1782.68,2898.96,11707.08,34337.34,160.9,94.1,pos_processed,103,236494.26,333.37,Medium,None,"No action",TXN006166,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
"IBM BOB 2 - Workforce",2026-03,EMP8488,"Customer Care","Customer Care","Finance Analyst",AUS01,TAS,"Tasmania Operations",16187.78,1707.64,2397.20,0.00,20292.62,174.3,93.4,cases_resolved,198,198465.58,102.49,Medium,None,"No action",TXN006167,"IBMBOB_Workforce_Cost_Output_Mar2026.csv + Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv"
